Tanggal,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting ,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Telur Ayam,Telur Ayam Ras Segar
2023-11-20,"37,500","37,500","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","80,850","76,650","85,000","85,850","69,150","102,500","35,500","35,500","141,650","146,650","136,650","17,700","17,850","17,550","18,150","16,100","18,950","19,450","27,350","27,350"
2023-11-21,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","80,850","76,650","85,000","88,350","69,150","107,500","35,350","35,350","141,650","146,650","136,650","17,700","17,850","17,550","18,150","16,100","18,950","19,450","27,350","27,350"
2023-11-22,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","82,500","78,350","86,650","89,150","69,150","109,150","35,000","35,000","141,650","146,650","136,650","17,750","17,850","17,600","18,150","16,100","18,950","19,450","27,350","27,350"
2023-11-23,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","83,750","78,350","89,150","89,600","70,000","109,150","35,000","35,000","141,650","146,650","136,650","17,850","17,850","17,800","18,150","16,100","18,950","19,450","27,350","27,350"
2023-11-24,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","83,750","78,350","89,150","89,600","70,000","109,150","35,000","35,000","141,650","146,650","136,650","17,850","17,850","17,800","18,150","16,100","18,950","19,450","27,200","27,200"
2023-11-27,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","84,600","82,500","86,650","87,500","68,350","106,650","34,000","34,000","141,650","146,650","136,650","17,850","17,850","17,800","18,150","16,100","18,950","19,450","27,200","27,200"
2023-11-28,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","84,600","82,500","86,650","87,500","68,350","106,650","34,000","34,000","141,650","146,650","136,650","17,850","17,850","17,800","18,150","16,100","18,950","19,450","27,200","27,200"
2023-11-29,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","90,400","86,650","94,150","87,500","68,350","106,650","34,000","34,000","141,650","146,650","136,650","17,850","17,850","17,800","18,150","16,100","18,950","19,450","27,200","27,200"
2023-11-30,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","90,400","86,650","94,150","87,500","68,350","106,650","34,000","34,000","141,650","146,650","136,650","17,850","17,850","17,800","18,150","16,100","18,950","19,450","27,200","27,200"
2023-12-01,"36,650","36,650","43,350","43,350","15,200","13,950","13,350","15,550","14,550","17,850","15,900","95,850","94,150","97,500","90,000","70,000","110,000","34,000","34,000","141,650","146,650","136,650","17,850","17,850","17,800","18,150","16,100","18,950","19,450","27,200","27,200"
2023-12-04,"37,150","37,150","45,000","45,000","15,200","13,950","13,350","15,550","14,550","17,850","15,900","100,850","103,350","98,350","91,650","71,650","111,650","34,650","34,650","141,650","146,650","136,650","17,850","17,850","17,800","18,150","16,100","18,950","19,450","27,100","27,100"
2023-12-05,"37,150","37,150","45,000","45,000","15,200","13,950","13,350","15,550","14,550","17,850","15,900","100,850","103,350","98,350","91,650","71,650","111,650","34,650","34,650","141,650","146,650","136,650","18,000","18,050","17,950","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-06,"37,150","37,150","45,000","45,000","15,250","14,000","13,350","15,550","14,550","17,900","15,900","100,000","103,350","96,650","90,000","68,350","111,650","34,650","34,650","141,650","146,650","136,650","18,000","18,050","17,950","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-07,"37,150","37,150","45,000","45,000","15,250","14,000","13,350","15,550","14,550","17,900","15,950","100,000","103,350","96,650","90,000","68,350","111,650","34,350","34,350","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-08,"38,000","38,000","45,850","45,850","15,250","14,000","13,350","15,550","14,550","17,900","15,950","100,000","103,350","96,650","90,850","68,350","113,350","34,350","34,350","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-11,"40,000","40,000","45,850","45,850","15,250","14,100","13,350","15,550","14,550","17,900","15,950","105,000","110,000","100,000","89,150","65,000","113,350","34,150","34,150","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-12,"40,000","40,000","45,850","45,850","15,250","14,100","13,350","15,550","14,550","17,900","15,950","105,000","110,000","100,000","89,150","65,000","113,350","34,150","34,150","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-13,"40,000","40,000","45,850","45,850","15,300","14,100","13,350","15,550","14,550","18,100","16,100","105,000","108,350","101,650","89,150","65,000","113,350","34,000","34,000","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-14,"40,000","40,000","45,850","45,850","15,300","14,100","13,350","15,550","14,550","18,100","16,100","105,000","108,350","101,650","89,150","65,000","113,350","34,000","34,000","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-15,"40,000","40,000","45,850","45,850","15,350","14,100","13,350","15,550","14,550","18,250","16,250","100,850","108,350","93,350","85,000","61,650","108,350","33,650","33,650","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-18,"40,500","40,500","45,850","45,850","15,350","14,100","13,400","15,600","14,600","18,250","16,300","90,850","96,650","85,000","77,900","56,650","99,150","33,500","33,500","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-19,"41,350","41,350","45,850","45,850","15,350","14,100","13,400","15,600","14,600","18,250","16,300","90,850","96,650","85,000","77,900","56,650","99,150","33,500","33,500","141,650","146,650","136,650","18,150","18,200","18,100","18,150","16,100","18,950","19,450","27,250","27,250"
2023-12-20,"41,350","41,350","45,850","45,850","15,350","14,100","13,400","15,600","14,600","18,250","16,300","89,150","96,650","81,650","77,100","56,650","97,500","33,500","33,500","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","27,250","27,250"
2023-12-21,"42,150","42,150","45,850","45,850","15,400","14,100","13,400","15,600","14,600","18,450","16,300","87,100","95,000","79,150","76,250","56,650","95,850","33,850","33,850","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","27,250","27,250"
2023-12-22,"42,150","42,150","45,850","45,850","15,400","14,100","13,400","15,600","14,600","18,450","16,300","86,250","95,000","77,500","75,400","55,000","95,850","34,000","34,000","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","27,250","27,250"
2023-12-25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-12-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2023-12-27,"44,150","44,150","45,850","45,850","15,400","14,100","13,400","15,600","14,600","18,450","16,300","86,250","98,350","74,150","72,900","51,650","94,150","35,150","35,150","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","27,100","27,100"
2023-12-28,"44,150","44,150","45,850","45,850","15,400","14,100","13,400","15,600","14,600","18,450","16,300","86,250","98,350","74,150","72,500","51,650","93,350","35,150","35,150","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","27,100","27,100"
2023-12-29,"44,150","44,150","45,850","45,850","15,400","14,100","13,400","15,600","14,600","18,450","16,300","86,250","98,350","74,150","72,500","51,650","93,350","35,350","35,350","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","27,100","27,100"
2024-01-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-01-02,"44,150","44,150","45,850","45,850","15,400","14,100","13,400","15,600","14,600","18,450","16,300","93,350","100,000","86,650","75,850","50,000","101,650","36,000","36,000","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","27,000","27,000"
2024-01-03,"44,150","44,150","45,850","45,850","15,400","14,100","13,400","15,600","14,600","18,450","16,300","93,350","100,000","86,650","74,150","48,350","100,000","35,850","35,850","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","27,000","27,000"
2024-01-04,"44,150","44,150","45,850","45,850","15,400","14,100","13,400","15,600","14,600","18,450","16,300","93,350","100,000","86,650","74,150","48,350","100,000","35,650","35,650","141,650","146,650","136,650","18,150","18,200","18,100","18,050","16,100","18,750","19,250","26,700","26,700"
